Date,Ticker,AdjClose,Close,Volume
2005-01-03,IWD,40.66414260864258,65.66000366210938,653400
2005-01-04,IWD,40.3297119140625,65.12000274658203,1626100
2005-01-05,IWD,40.075782775878906,64.70999908447266,631100
2005-01-06,IWD,40.280181884765625,65.04000091552734,521600
2005-01-07,IWD,40.13152313232422,64.80000305175781,920900
2005-01-10,IWD,40.292545318603516,65.05999755859375,809000
2005-01-11,IWD,40.038639068603516,64.6500015258789,1061800
2005-01-12,IWD,40.13152313232422,64.80000305175781,751000
2005-01-13,IWD,39.939544677734375,64.48999786376953,617600
2005-01-14,IWD,40.17490005493164,64.87000274658203,425000
2005-01-18,IWD,40.5836181640625,65.52999877929688,1487900
2005-01-19,IWD,40.255393981933594,65.0,1337000
2005-01-20,IWD,40.02005386352539,64.62000274658203,448800
2005-01-21,IWD,39.834259033203125,64.31999969482422,422200
2005-01-24,IWD,39.8837890625,64.4000015258789,532500
2005-01-25,IWD,39.920963287353516,64.45999908447266,510500
2005-01-26,IWD,39.99528503417969,64.58000183105469,443500
2005-01-27,IWD,40.0262451171875,64.62999725341797,461000
2005-01-28,IWD,39.9581184387207,64.5199966430664,327500
2005-01-31,IWD,40.38545608520508,65.20999908447266,749900
2005-02-01,IWD,40.73846435546875,65.77999877929688,455300
2005-02-02,IWD,40.89947509765625,66.04000091552734,366600
2005-02-03,IWD,40.83135223388672,65.93000030517578,741800
2005-02-04,IWD,41.28964614868164,66.66999816894531,309200
2005-02-07,IWD,41.202945709228516,66.52999877929688,1038300
2005-02-08,IWD,41.30203628540039,66.69000244140625,394200
2005-02-09,IWD,41.04190444946289,66.2699966430664,440500
2005-02-10,IWD,41.28346633911133,66.66000366210938,863200
2005-02-11,IWD,41.506412506103516,67.0199966430664,532800
2005-02-14,IWD,41.53117370605469,67.05999755859375,575900
2005-02-15,IWD,41.69221496582031,67.31999969482422,329500
2005-02-16,IWD,41.73555374145508,67.38999938964844,334400
2005-02-17,IWD,41.47544860839844,66.97000122070312,794000
2005-02-18,IWD,41.47544860839844,66.97000122070312,504300
2005-02-22,IWD,40.775604248046875,65.83999633789062,601300
2005-02-23,IWD,41.196754455566406,66.5199966430664,1558900
2005-02-24,IWD,41.487815856933594,66.98999786376953,645900
2005-02-25,IWD,41.933738708496094,67.70999908447266,1840300
2005-02-28,IWD,41.76651382446289,67.44000244140625,665500
2005-03-01,IWD,41.85322570800781,67.58000183105469,1441400
2005-03-02,IWD,41.92136001586914,67.69000244140625,961700
2005-03-03,IWD,41.95230484008789,67.73999786376953,430900
2005-03-04,IWD,42.51588439941406,68.6500015258789,421800
2005-03-07,IWD,42.50349044799805,68.62999725341797,679400
2005-03-08,IWD,42.3548583984375,68.38999938964844,451000
2005-03-09,IWD,41.816062927246094,67.5199966430664,401400
2005-03-10,IWD,41.840843200683594,67.55999755859375,636700
2005-03-11,IWD,41.67362976074219,67.29000091552734,868000
2005-03-14,IWD,42.00185775756836,67.81999969482422,834000
2005-03-15,IWD,41.710784912109375,67.3499984741211,500400
2005-03-16,IWD,41.388729095458984,66.83000183105469,385600
2005-03-17,IWD,41.55595016479492,67.0999984741211,527600
2005-03-18,IWD,41.41350555419922,66.87000274658203,475100
2005-03-21,IWD,41.326805114746094,66.7300033569336,435000
2005-03-22,IWD,40.75703430175781,65.80999755859375,892900
2005-03-23,IWD,40.7260627746582,65.76000213623047,994000
2005-03-24,IWD,40.74104309082031,65.26000213623047,748800
2005-03-28,IWD,40.78474426269531,65.33000183105469,537500
2005-03-29,IWD,40.47261047363281,64.83000183105469,516700
2005-03-30,IWD,41.03446960449219,65.7300033569336,850600
2005-03-31,IWD,41.084407806396484,65.80999755859375,725100
2005-04-01,IWD,41.028228759765625,65.72000122070312,934300
2005-04-04,IWD,41.084407806396484,65.80999755859375,437700
2005-04-05,IWD,41.05318069458008,65.76000213623047,511900
2005-04-06,IWD,41.39030456542969,66.30000305175781,620200
2005-04-07,IWD,41.51517868041992,66.5,369600
2005-04-08,IWD,41.17180633544922,65.94999694824219,506700
2005-04-11,IWD,41.21550369262695,66.0199966430664,266600
2005-04-12,IWD,41.39030456542969,66.30000305175781,942800
2005-04-13,IWD,40.89087677001953,65.5,441300
2005-04-14,IWD,40.297821044921875,64.55000305175781,890100
2005-04-15,IWD,39.67976760864258,63.560001373291016,826900
2005-04-18,IWD,39.92322540283203,63.95000076293945,826100
2005-04-19,IWD,40.316551208496094,64.58000183105469,947200
2005-04-20,IWD,39.63605880737305,63.4900016784668,397100
2005-04-21,IWD,40.34149169921875,64.62000274658203,507500
2005-04-22,IWD,40.222900390625,64.43000030517578,501900
2005-04-25,IWD,40.653656005859375,65.12000274658203,326600
2005-04-26,IWD,40.222900390625,64.43000030517578,302000
2005-04-27,IWD,40.41018295288086,64.7300033569336,465800
2005-04-28,IWD,39.81085205078125,63.77000045776367,388900
2005-04-29,IWD,40.37273025512695,64.66999816894531,605400
2005-05-02,IWD,40.60373306274414,65.04000091552734,341000
2005-05-03,IWD,40.522552490234375,64.91000366210938,443100
2005-05-04,IWD,40.98453140258789,65.6500015258789,619400
2005-05-05,IWD,40.90336608886719,65.5199966430664,771600
2005-05-06,IWD,40.840938568115234,65.41999816894531,437700
2005-05-09,IWD,41.140602111816406,65.9000015258789,454300
2005-05-10,IWD,40.58498001098633,65.01000213623047,500900
2005-05-11,IWD,40.79100799560547,65.33999633789062,742800
2005-05-12,IWD,40.20415496826172,64.4000015258789,393400
2005-05-13,IWD,39.89201736450195,63.900001525878906,444600
2005-05-16,IWD,40.35399627685547,64.63999938964844,462800
2005-05-17,IWD,40.597469329833984,65.02999877929688,916300
2005-05-18,IWD,41.01573181152344,65.69999694824219,444800
2005-05-19,IWD,41.290428161621094,66.13999938964844,340100
2005-05-20,IWD,41.17180633544922,65.94999694824219,699700
2005-05-23,IWD,41.440250396728516,66.37999725341797,489300
2005-05-24,IWD,41.24673843383789,66.06999969482422,688100
2005-05-25,IWD,41.26545715332031,66.0999984741211,402400
2005-05-26,IWD,41.4527587890625,66.4000015258789,1155200
2005-05-27,IWD,41.54640197753906,66.55000305175781,530200
2005-05-31,IWD,41.33411407470703,66.20999908447266,604800
2005-06-01,IWD,41.771114349365234,66.91000366210938,1137300
2005-06-02,IWD,41.814842224121094,66.9800033569336,595500
2005-06-03,IWD,41.6337776184082,66.69000244140625,572100
2005-06-06,IWD,41.66501235961914,66.73999786376953,607800
2005-06-07,IWD,41.69622802734375,66.79000091552734,622200
2005-06-08,IWD,41.68372344970703,66.7699966430664,628700
2005-06-09,IWD,41.80857467651367,66.97000122070312,710100
2005-06-10,IWD,41.88974380493164,67.0999984741211,352100
2005-06-13,IWD,41.96463394165039,67.22000122070312,278800
2005-06-14,IWD,42.13945007324219,67.5,484900
2005-06-15,IWD,42.15818786621094,67.52999877929688,502000
2005-06-16,IWD,42.38292694091797,67.88999938964844,379100
2005-06-17,IWD,42.607662200927734,68.25,659100
2005-06-20,IWD,42.5650520324707,67.9000015258789,510200
2005-06-21,IWD,42.508628845214844,67.80999755859375,742400
2005-06-22,IWD,42.54623031616211,67.87000274658203,698300
2005-06-23,IWD,42.09489440917969,67.1500015258789,1329500
2005-06-24,IWD,41.7375602722168,66.58000183105469,803400
2005-06-27,IWD,41.87549591064453,66.80000305175781,718800
2005-06-28,IWD,42.076087951660156,67.12000274658203,1455400
2005-06-29,IWD,42.08863067626953,67.13999938964844,479300
2005-06-30,IWD,41.77516555786133,66.63999938964844,806100
2005-07-01,IWD,42.082332611083984,67.12999725341797,1558200
2005-07-05,IWD,42.383235931396484,67.61000061035156,1228200
2005-07-06,IWD,42.063533782958984,67.0999984741211,681300
2005-07-07,IWD,42.12623977661133,67.19999694824219,600800
2005-07-08,IWD,42.55877685546875,67.88999938964844,584800
2005-07-11,IWD,42.72175979614258,68.1500015258789,451500
2005-07-12,IWD,42.80953598022461,68.29000091552734,492500
2005-07-13,IWD,42.87848663330078,68.4000015258789,310200
2005-07-14,IWD,42.85340881347656,68.36000061035156,411700
2005-07-15,IWD,42.928619384765625,68.4800033569336,330300
2005-07-18,IWD,42.66534423828125,68.05999755859375,824900
2005-07-19,IWD,42.86594772338867,68.37999725341797,744100
2005-07-20,IWD,42.95371627807617,68.5199966430664,409900
2005-07-21,IWD,42.60266876220703,67.95999908447266,379200
2005-07-22,IWD,43.02893829345703,68.63999938964844,507100
2005-07-25,IWD,42.87848663330078,68.4000015258789,984200
2005-07-26,IWD,42.972511291503906,68.55000305175781,302100
2005-07-27,IWD,43.04774475097656,68.66999816894531,408300
2005-07-28,IWD,43.38624954223633,69.20999908447266,398900
2005-07-29,IWD,43.0665283203125,68.69999694824219,1445400
2005-08-01,IWD,43.00385665893555,68.5999984741211,1130700
2005-08-02,IWD,43.26713562011719,69.0199966430664,973800
2005-08-03,IWD,43.45521926879883,69.31999969482422,1907900
2005-08-04,IWD,43.079097747802734,68.72000122070312,598000
2005-08-05,IWD,42.69042205810547,68.0999984741211,497800
2005-08-08,IWD,42.61519241333008,67.9800033569336,666200
2005-08-09,IWD,42.859683990478516,68.37000274658203,779400
2005-08-10,IWD,42.972511291503906,68.55000305175781,476900
2005-08-11,IWD,43.19818115234375,68.91000366210938,402700
2005-08-12,IWD,42.99760437011719,68.58999633789062,348000
2005-08-15,IWD,43.12297439575195,68.79000091552734,310100
2005-08-16,IWD,42.70295715332031,68.12000274658203,434400
2005-08-17,IWD,42.60266876220703,67.95999908447266,752300
2005-08-18,IWD,42.5650520324707,67.9000015258789,440200
2005-08-19,IWD,42.70295715332031,68.12000274658203,478700
2005-08-22,IWD,42.72175979614258,68.1500015258789,312600
2005-08-23,IWD,42.709232330322266,68.12999725341797,459500
2005-08-24,IWD,42.320560455322266,67.51000213623047,753500
2005-08-25,IWD,42.53371047973633,67.8499984741211,413200
2005-08-26,IWD,42.188934326171875,67.30000305175781,402300
2005-08-29,IWD,42.41460037231445,67.66000366210938,632500
2005-08-30,IWD,42.370704650878906,67.58999633789062,596100
2005-08-31,IWD,42.85340881347656,68.36000061035156,774800
2005-09-01,IWD,43.09162521362305,68.73999786376953,431300
2005-09-02,IWD,42.87848663330078,68.4000015258789,368800
2005-09-06,IWD,43.323570251464844,69.11000061035156,355300
2005-09-07,IWD,43.4175910949707,69.26000213623047,524200
2005-09-08,IWD,43.298484802246094,69.06999969482422,364100
2005-09-09,IWD,43.64327621459961,69.62000274658203,463500
2005-09-12,IWD,43.62446212768555,69.58999633789062,402700
2005-09-13,IWD,43.336116790771484,69.12999725341797,436800
2005-09-14,IWD,43.323570251464844,69.11000061035156,612300
2005-09-15,IWD,43.24835205078125,68.98999786376953,697500
2005-09-16,IWD,43.72478103637695,69.75,442400
2005-09-19,IWD,43.62446212768555,69.58999633789062,273400
2005-09-20,IWD,43.29222869873047,69.05999755859375,634600
2005-09-21,IWD,42.891029357910156,68.41999816894531,722600
2005-09-22,IWD,42.94118881225586,68.5,554400
2005-09-23,IWD,42.9260368347168,68.05000305175781,401100
2005-09-26,IWD,42.98912048339844,68.1500015258789,541700
2005-09-27,IWD,43.04588317871094,68.23999786376953,1979000
2005-09-28,IWD,43.17835235595703,68.44999694824219,748200
2005-09-29,IWD,43.41806411743164,68.83000183105469,1294300
2005-09-30,IWD,43.42436981201172,68.83999633789062,1510200
2005-10-03,IWD,43.42436981201172,68.83999633789062,597300
2005-10-04,IWD,42.81249237060547,67.87000274658203,1138900
2005-10-05,IWD,42.18799591064453,66.87999725341797,621300
2005-10-06,IWD,42.02398681640625,66.62000274658203,479700
2005-10-07,IWD,42.15644836425781,66.83000183105469,592100
2005-10-10,IWD,41.70858383178711,66.12000274658203,841200
2005-10-11,IWD,41.702274322509766,66.11000061035156,708700
2005-10-12,IWD,41.29225158691406,65.45999908447266,863400
2005-10-13,IWD,41.17238998413086,65.2699966430664,514100
2005-10-14,IWD,41.582427978515625,65.91999816894531,360900
2005-10-17,IWD,41.76535415649414,66.20999908447266,1220500
2005-10-18,IWD,41.241798400878906,65.37999725341797,726500
2005-10-19,IWD,41.7842903137207,66.23999786376953,737200
2005-10-20,IWD,40.882225036621094,64.80999755859375,529100
2005-10-21,IWD,41.14717102050781,65.2300033569336,1143600
2005-10-24,IWD,41.866294860839844,66.37000274658203,703300
2005-10-25,IWD,41.87890625,66.38999938964844,955400
2005-10-26,IWD,41.77165603637695,66.22000122070312,551900
2005-10-27,IWD,41.3931884765625,65.62000274658203,389400
2005-10-28,IWD,42.01767349243164,66.61000061035156,707700
2005-10-31,IWD,42.15644836425781,66.83000183105469,1053300
2005-11-01,IWD,42.31415939331055,67.08000183105469,553000
2005-11-02,IWD,42.705257415771484,67.69999694824219,973800
2005-11-03,IWD,42.74939727783203,67.7699966430664,1304900
2005-11-04,IWD,42.724178314208984,67.7300033569336,403900
2005-11-07,IWD,42.71787643432617,67.72000122070312,448900
2005-11-08,IWD,42.71787643432617,67.72000122070312,793100
2005-11-09,IWD,42.76832580566406,67.80000305175781,557400
2005-11-10,IWD,42.9827995300293,68.13999938964844,460900
2005-11-11,IWD,43.216209411621094,68.51000213623047,317600
2005-11-14,IWD,43.15312576293945,68.41000366210938,541000
2005-11-15,IWD,42.90081024169922,68.01000213623047,389800
2005-11-16,IWD,42.97648620605469,68.12999725341797,533500
2005-11-17,IWD,43.2792854309082,68.61000061035156,815500
2005-11-18,IWD,43.61360168457031,69.13999938964844,755200
2005-11-21,IWD,43.846988677978516,69.51000213623047,802800
2005-11-22,IWD,44.10563659667969,69.91999816894531,829600
2005-11-23,IWD,44.37056350708008,70.33999633789062,713400
2005-11-25,IWD,44.376853942871094,70.3499984741211,277600
2005-11-28,IWD,44.08671951293945,69.88999938964844,781800
2005-11-29,IWD,44.03624725341797,69.80999755859375,865700
2005-11-30,IWD,43.76498794555664,69.37999725341797,1447000
2005-12-01,IWD,44.181339263916016,70.04000091552734,1649500
2005-12-02,IWD,44.21917724609375,70.0999984741211,1262000
2005-12-05,IWD,44.156097412109375,70.0,731300
